url,marque,id_variante,designation,reference,descriptif,prix_promo_unit,ref_price_unit,qty_dgrsf_1,qty_dgrsf_2,prix_prom_dgrsf_1,prix_prom_dgrsf_2
https://www.megadental.fr/piece-a-main-led-piezo-bac250el-ba-international-979-6162.html,ba-international,29313,Piece A  Main LED Piezo BAC250EL (BA INTERNATIONAL),8384-191,,560.95,560.95,,,,
https://www.megadental.fr/piece-a-main-11-droite-cx235-s2g-coxo-959-0036.html,megamaster-by-coxo,27788,PIECE A MAIN 1:1 DROITE CX235 S2G    MMCX,2258-171,Compatible avec des fraises de diamètre Φ 2.35mmMarque : Coxo,182.95,182.95,,,,
https://www.megadental.fr/piece-a-main-4330-d-4441-013-dm-anthogyr-dm171.html,anthogyr,38810,Piece a main 4330 D 4441-013 DM* (ANTHOGYR),DM171,Pièce à main sans spray. Rapport de vitesse 1/1. Pour fraise Ø 2.35 cm et PM. Vitesse jusqu'à 40 000 tr/min ref 4441013,198,364,,,,
https://www.megadental.fr/piece-a-main-aspiration-chirurgicale-vc45--durr-888-7823.html,d-rr-dental,27511,PIECE A MAIN ASPIRATION CHIRURGICALE VC45     DURR,9045-000,,33.49,33.49,,,,
https://www.megadental.fr/piece-a-main-bleu-cx235-s-2c-coxo-959-0016.html,megamaster-by-coxo,27650,PIECE A MAIN BLEU CX235 S-2C MMCX,2238-171,Pièce à main 1.1 avec lumière et spray interneCompatible avec des fraises de diamètre Φ 2.35mmMarque : Coxo,195,499,,,,
https://www.megadental.fr/piece-a-main-x-smart--a100500000100-maillefer-951-8947.html,dentsply-sirona,22059,PIECE A MAIN X-SMART       A100500000100 MAILLEFER,0169-173,,786.05,786.05,,,,
https://www.megadental.fr/pied-a-coulisse-colombus-----prodont-879-7454.html,prodont-holliger,16489,PIED A COULISSE  COLOMBUS                  PRODONT,9676-091,,42,42,,,,
https://www.megadental.fr/pied-pour-twister----1821-0102-renfert-892-6136.html,renfert,23030,PIED POUR TWISTER                1821-0102 RENFERT,8358-014,Ce pied est adapté à tous les types d‘appareils Twister.Permet d‘installer votre Twister sur une table.Montage sûr et rapide.Flexibilité et Ergonomie.,273.1,273.1,,,,
https://www.megadental.fr/pierre-ponce-30-seau-4kg------ugin-895-1609.html,ugin-dentaire,26348,PIERRE PONCE 3/0 SEAU 4KG                     UGIN,3821-017,,29.49,29.49,,,,
https://www.megadental.fr/pierres-abrasives-vertes-12-edenta-897-1158.html,edenta,40068,Pierres Abrasives Vertes (12) (EDENTA),3370-019,Vert en carbure de silicium  pour un meulage universel des matériaux en céramique et ZrO2.Caractéristiques techniques : • Conditionnement de vente : paquet de 12 • Grain moyen ,30.24,30.24,,,,
https://www.megadental.fr/pignon-periomat--130310018----durr-879-0533.html,d-rr-dental,23544,PIGNON PERIOMAT        130310018              DURR,2755-091,,20.49,20.49,,,,
https://www.megadental.fr/pignon-sortie-moteur-periomat-av7235---durr-879-0530.html,d-rr-dental,21614,PIGNON SORTIE MOTEUR PERIOMAT AV7235          DURR,2752-091,,20.99,20.99,,,,
https://www.megadental.fr/pince-a-cylindre-----1777-00-prodont-878-7526.html,prodont-holliger,23589,PINCE A CYLINDRE                   1777-00 PRODONT,9748-090,,100.68,100.68,,,,
https://www.megadental.fr/pince-a-fraises-unite-------dental-excellence-979-4391.html,dental-excellence,12046,PINCE A FRAISES  UNITE                         (Dental excellence),6513-191,Instrument en acier inoxydable haute performance.Finition garantie.Dispositif médical de classe I.,8.9,8.9,,,,
https://www.megadental.fr/pince-a-perforer-ivory-50057225-kulzer-897-2308.html,kulzer,31157,PINCE A PERFORER IVORY 50057225 KULZER,4520-019,,281,281,,,,
https://www.megadental.fr/pince-aderer-prodont-holliger-la-pince-879-7545.html,prodont-holliger,16618,Pince Aderer PRODONT HOLLIGER La pince,9767-091, ,57.6,57.6,,,,
https://www.megadental.fr/pince-crown-master-cr-ms----dental-excellence-979-4396.html,dental-excellence,12060,PINCE CROWN MASTER    CR-MS              (Dental excellence),6518-191,Instrument en acier inoxydable haute performance.Finition garantie.Dispositif médical de classe I.,39.8,39.8,,,,
https://www.megadental.fr/pince-crown-master-cr-ms-chicago-892-3900.html,chicago,22676,PINCE CROWN MASTER    CR-MS CHICAGO,5122-014,,56.24,56.24,,,,
https://www.megadental.fr/pince-dangle-12cm-----876-00-prodont-879-7414.html,prodont-holliger,23496,PINCE D'ANGLE 12CM                  876-00 PRODONT,9636-091,,72.31,72.31,,,,
https://www.megadental.fr/pince-de-castroviejo-en-carbure-de-tungstene-dental-excellence-979-4392.html,dental-excellence,12048,PINCE DE CASTROVIEJO EN CARBURE DE TUNGSTENE (Dental excellence),6514-191,Instrument en carbure de tungstène haute performance.Finition garantie.Dispositif médical de classe I.,135,135,,,,
https://www.megadental.fr/pince-de-friedman----dd380-20--derby-891-0435.html,derby,21258,PINCE DE FRIEDMAN             DD380-20       DERBY,2657-013,,195.45,195.45,,,,
https://www.megadental.fr/pince-de-furrer-classic-chicago-dental-865-0056.html,,38589,Pince De Furrer Classic (CHICAGO DENTAL),2278-087,La pince de Furrer sert à enlever les bagues en cuivre et les couronnes.Avantages :• Garantie de 2 ans contre l'oxydation de l'acier en conditions normales de stérilisation et contre la cassure (hors chutes et en utilisation normale)Caractéristiques Techniques :• DM Classe I,66.45,66.45,,,,
https://www.megadental.fr/pince-de-luer----dd380-10---derby-891-0434.html,derby,22132,PINCE DE LUER             DD380-10           DERBY,2656-013,,195.45,195.45,,,,
https://www.megadental.fr/pince-de-pean-droite-14cm-0540-1----asa-950-1893.html,,22867,PINCE DE PEAN DROITE 14CM 0540-1               ASA,3015-172,,30.5,30.5,,,,
https://www.megadental.fr/pince-gouge-877-3203.html,prodont-holliger,19483,PINCE GOUGE,5425-099,,163.92,165.45,,,,
https://www.megadental.fr/pince-gouge-mini-friedman-125cm---cybertech-900-3497.html,cybertech,39540,"PINCE GOUGE MINI FRIEDMAN 12,5CM         CYBERTECH",5619-122,Pince Gouge Mini Friedman  de longueur 12 5 mm. CYBERTECH ,83.4,83.4,,,,
https://www.megadental.fr/pince-hemostatique-droite-125cm---cybertech-900-3498.html,cybertech,28547,"PINCE HEMOSTATIQUE DROITE 12,5CM         CYBERTECH",5610-122,Instruments servant à pincer les vaisseaux sanguins  retirer les petites racines et saisir les morceaux. Instruments en acier inoxydable. ,27,27,,,,
https://www.megadental.fr/pince-pour-matrice-sectionnelle-unite-cybertech-988-2157.html,cybertech,39273,Pince Pour Matrice Sectionnelle Unite (CYBERTECH),4379-100,Pince à matrices sectionnelles en acier inoxydableCaractéristiques techniques : • Conditionnement de vente : la pince • Code article fournisseur : 9882157,59,75,,,,
https://www.megadental.fr/pince-take-off-----ref-110880-erkodent-930-4109.html,erkodent,32141,PINCE TAKE-OFF                 REF 110880 ERKODENT,6321-152,,62.95,62.95,,,,
https://www.megadental.fr/pince-universelle-58011-------asa-dental-897-1305.html,,32628,PINCE UNIVERSELLE 58011                         ASA DENTAL,3527-019,,58.95,58.95,,,,
https://www.megadental.fr/pince-waldsachs-prodont-holliger-la-pince-877-0895.html,prodont-holliger,2579,Pince Waldsachs PRODONT HOLLIGER La pince,2017-099,,63,63,,,,
https://www.megadental.fr/pinceaux-violet-pour-bondfill-10-sun-medical-895-1040.html,sun-medical,39559,Pinceaux Violet Pour Bondfill (10) (SUN MEDICAL),3262-017,,18.55,18.55,,,,
https://www.megadental.fr/pistolet-11-pour-build-it-n32b---pentron-952-0532.html,pentron,18849,PISTOLET 1:1 POUR BUILD IT N32B            PENTRON,2754-174,,319.95,319.95,,,,
https://www.megadental.fr/pistolet-a-capsules-3m-897-2912.html,3m,33063,Pistolet à capsules (3M),4134-019,Le nouveau distributeur de Capsule 3M Filtek est réalisé en un pistolet manuel léger synthétique qui est pratique et ergonomique à utiliser. Grâce à son système efficace de levier  une force limitée sur la détente suffit (avec 1 à 2 doigts) pour faire sortir la capsule. De plus  le mécanisme de fixation de la capsule a lui aussi été renouvelé : un embout à tourner dans 360° permet de fixer la capsule via n’importe quelle position - aussi avec une main. Une fois fixée  la capsule reste fermement en place pour facilite une application ciblée. Le distributeur peut être chauffé à 70°C pendant une heure et immédiatement être utilisé après réchauffement en intra-oral sans danger de transfert de chaleur sur les tissus mous.Avantages :- Léger- Pratique - Ergonomique ,72.75,72.75,,,,
https://www.megadental.fr/pistolet-applicateur-pour-capsules-694767-ivoclar-956-2727.html,ivoclar-vivadent,38236,Pistolet Applicateur Pour Capsules 694767 (IVOCLAR),4949-178,,85.05,85.05,,,,
https://www.megadental.fr/pistolet-distributeur-ds-50-41-979-6589.html,dental-excellence,39494,Pistolet Distributeur DS 50 4:1,8701-191,,54.95,54.95,,,,
https://www.megadental.fr/pistolet-distributeur-ds50-11-et-21-cybertech-979-6582.html,cybertech,39807,Pistolet Distributeur DS50 1:1 ET 2:1 (CYBERTECH),8704-191,Pistolet distributeur Avantages :• Pratique : mélange automatiquement les 2 adhésifs structuraux• Dépôt sans gaspillage• Pistolet à deux ratios de mélange : 1/1 et 2/1Caractéristiques techniques : • Conditionnement de vente : le pistolet • Code article fournisseur : DS500400,59,59,,,,
https://www.megadental.fr/pistolet-pour-composites-en-compules-0-25g-elsodent-896-3815.html,elsodent,33590,Pistolet Pour Composites En Compules 0.25g (ELSODENT),5037-018,,48,48,,,,
https://www.megadental.fr/pistolet-pour-compules-de-composites-dental-excellence-979-3776.html,dental-excellence,11196,PISTOLET POUR COMPULES DE COMPOSITES (Dental excellence),5998-191,Pistolet pour injection de composites compatibles avec les compules standards.DM Classe I.,29,29,,,,
https://www.megadental.fr/pistolet-smarttempx1-s349-parkell-897-2468.html,parkell,31822,PISTOLET SMARTTEMPX1 S349 PARKELL,4680-019,"Pistolet doseur
à utiliser avec le SmarTemp X1. Cartouches de
50 ml.",185.45,185.45,,,,
https://www.megadental.fr/pistolet-vaporisateur-pour-1l-dental-excellence-979-6277.html,dental-excellence,28792,PISTOLET VAPORISATEUR POUR 1L (Dental excellence),8499-191,Le spray pour flacon d’1 litre pour la gamme Dental Express et Cybertech.,4.9,4.9,,,,
https://www.megadental.fr/pivotmaster-con-calc-blanc-2781c-20--anthogyr-881-3315.html,anthogyr,23071,PIVOTMASTER CON.CALC.BLANC 2781C (20)     ANTHOGYR,5537-003,,33.45,33.45,,,,
https://www.megadental.fr/pivotmaster-con-calc-jaune-2782c-20--anthogyr-881-3317.html,anthogyr,21990,PIVOTMASTER CON.CALC.JAUNE 2782C (20)     ANTHOGYR,5539-003,,35.35,35.35,,,,
https://www.megadental.fr/pivotmaster-con-calc-rouge-2783c-20--anthogyr-881-3318.html,anthogyr,23051,PIVOTMASTER CON.CALC.ROUGE 2783C (20)     ANTHOGYR,5530-003,,33.45,33.45,,,,
https://www.megadental.fr/pivotmaster-conique-inox-blanc-2781i-20-anthogyr-881-3301.html,anthogyr,23093,PIVOTMASTER CONIQUE INOX BLANC 2781I (20) ANTHOGYR,5523-003,,60.2,60.2,,,,
https://www.megadental.fr/pivotmaster-conique-inox-jaune-2782i-20-anthogyr-881-3302.html,anthogyr,23082,PIVOTMASTER CONIQUE INOX JAUNE 2782I (20) ANTHOGYR,5524-003,,63.19,63.19,,,,
https://www.megadental.fr/pivotmaster-conique-inox-jaune-2782il--anthogyr-895-3119.html,anthogyr,27133,PIVOTMASTER CONIQUE INOX JAUNE 2782IL     ANTHOGYR,5331-017,,62.73,62.73,,,,
https://www.megadental.fr/pivotmaster-cyl-con-verrou-calc-jaune-12anthogyr-881-3231.html,anthogyr,23136,PIVOTMASTER CYL.CON.VERROU CALC.JAUNE (12)ANTHOGYR,5453-003,,44.2,44.2,,,,
https://www.megadental.fr/pivots-acier-mooser-2-20p-962-0272.html,dentsply-sirona,29305,PIVOTS ACIER MOOSER 2 20P.,2494-184,,33.9,33.9,,,,
https://www.megadental.fr/plan-de-fox-mestra-mestra-896-3715.html,mestra,39433,Plan De Fox Mestra (MESTRA),5937-018,Plan de fox Caractéristiques techniques • Fabriqué en Plastique• Stérilisable à 135º C.,12.9,12.9,,,,
https://www.megadental.fr/plan-de-glissement-frontal-the-euromatic-euronda-890-2978.html,euronda,39400,Plan De Glissement Frontal The Euromatic (EURONDA),4190-012,Plan de glissement frontal Caractéristiques techniques :• Conditionnement de vente : le plan • Dimensions (lxhxp) : 480 x 60 x 240 mm• Code article fournisseur : 121002,224.45,224.45,,,,
https://www.megadental.fr/plaquette-pour-articulateur-5000----asa-878-5808.html,,24462,PLAQUETTE POUR ARTICULATEUR 5000               ASA,7020-090,,8.6,8.6,,,,
https://www.megadental.fr/plateau-jetable-light-28x18cm-400-dental-excellence-979-2380.html,dental-excellence,7663,PLATEAU JETABLE LIGHT 28X18CM (400) (Dental excellence),4502-191,Pour disposer votre matériel dentaire et y accéder facilement durant vos interventions  ces plateaux jetables à compartiments sont la solution.À usage unique pour une parfaite hygiène  ils sont légers et résistants grâce à leur matière plastique haute densité. DE Healthcare Products les fournit en colis de 400 plateaux pour ne jamais manquer de plateaux à instruments dans votre cabinet dentaire !  ,38.85,61.5,,,,
https://www.megadental.fr/plateau-jetable-light-28x18cm-dental-excellence-997-2380.html,dental-excellence,28952,PLATEAU JETABLE LIGHT 28X18CM (Dental excellence),4502-119,Plateaux jetables fin en plastique blanc haute densité avec compartiments.Poids : 9g Fond granuleuxLe colis de 400.,54,54,,,,
https://www.megadental.fr/plateaux-jetables-20x10-carton-de-400-medistock-960-1968.html,medistock,40304,Plateaux Jetables 20X10 Carton De 400 (MEDISTOCK),3180-182,Plateau à usage unique non stérile en plastique blancAvantages : • Fabriqué à partir de polystyrène vierge conforme aux exigences médicales et alimentaires• Recyclable• Apporte un gain de temps précieux• Economique car il évite les tâches de stérilisation et de désinfection• Intérieur structuré pour les supports en aluminium et inoxCaractéristiques techniques : • Conditionnement de vente : carton de 400 plateaux • Dimensions : 10 x 20 cm• Code article fournisseur : D4004,30.9,30.9,,,,
https://www.megadental.fr/plateaux-jetables-28x18-blanc-lot-de-400-cybertech-900-2845.html,cybertech,6792,Plateaux jetables 28x18 blanc lot de 400 (CYBERTECH),4067-122,Ces grands plateaux blancs en plastique jetables permettent aux dentistes d'avoir à portée de main tout le matériel nécessaire à leurs interventions.Avantages : • Compartiments ergonomiques • LégersCaractéristiques techniques : • Conditionnement : Le carton de 400• Plateaux compartimentés en plastique blanc jetables.• Fond granuleux.• Dimensions : 28 x 18 cm.• Poids d’un plateau : ± 9g.  ≈ 14µ.,26.9,59.9,,,,
https://www.megadental.fr/plateaux-jetables-non-compartimentes-28x18-cybertech-lot-de-400-944-0022.html,cybertech,2966,Plateaux jetables non compartimentés 28x18 CYBERTECH- Lot de 400,2244-166,Ces plateaux non compartimentés de dimensions 28 x 18 cm  vendus par colis de 400 pour les cabinets dentaires et autres établissements de soin  sont granuleux et striés pour assurer la stabilité des instruments que l'on y dispose. Achetez en gros chez Megadental pour faire encore plus d'économies sur ce consommable médical !Plateaux de dimension 28 x 18 cm  Striés sans compartiment.Fond granuleux.,27.7,53.4,,,,
https://www.megadental.fr/playmobile-dentiste-955-2421.html,playmobile,29792,PLAYMOBILE DENTISTE,4643-177,,15.99,15.99,,,,
https://www.megadental.fr/plug-in-10-perforations-jaune-1nichrominox-951-4991.html,nichrominox,40500,Plug In 10 Perforations Jaune (1)(NICHROMINOX),6113-173,,26.57,26.57,,,,
https://www.megadental.fr/plug-in-special-chirurgie-h-6cm-vert-nichrominox-950-4876.html,nichrominox,39918,PLUG IN SPECIAL CHIRURGIE H.6CM VERT ( NICHROMINOX),6098-172,"Plug 'in en silicone de couleur permettant de recevoir les fraises turbines et contreangles.Compatibles avec tous les produits de décontamination. Peuvent être passés aux ultrasons  aux thermo-désinfecteurs et dans les chémiclaves. Dispositif médical de classe I. Utilisation : se référer À  la notice.  			",37.6,37.6,,,,
https://www.megadental.fr/pochettes-en-planches-dental-excellence-979-2083.html,dental-excellence,6944,POCHETTES EN  PLANCHES (Dental excellence),4205-191,Pochettes porte-films universelles.Boîte de 100 planches de 6 vues avec étiquettes d’identification.Dispositif médical de classe I.Utilisation : se référer à la notice.,49,49,,,,
https://www.megadental.fr/pochettes-panoramiques-dental-excellence-979-2082.html,dental-excellence,6943,POCHETTES PANORAMIQUES (Dental excellence),4204-191,  Pochettes porte-films panoramiques.Dimensions : 18 x 30  cm avec bande de marquage autocollante et 4 perforations.-Lot de 50-Garantie sans conditionBoîte de 50.,44.9,44.9,,,,
https://www.megadental.fr/pochettes-rouleaux-dental-excellence-979-1477.html,dental-excellence,6116,POCHETTES ROULEAUX (Dental excellence),3699-191,  Porte-films en plastique transparent en rouleau pour films intra-oraux.-Lot de 1000-Garantie sans condition,48,48,,,,
https://www.megadental.fr/pointes-papier-60-ppf06-000-025-komet-952-1436.html,komet,40241,Pointes Papier (60) PPF06-000-025 (KOMET),3658-174,F6 SkyTaper pointes à papier Avec code couleur Caractéristiques techniques:• Graduées • Radio-opaques• Longueur 28 mm,15.45,15.45,,,,
https://www.megadental.fr/pointes-techniques-pour-pieces-a-main-dental-excellence-979-1097.html,dental-excellence,5184,POINTES TECHNIQUES POUR PIÉCES À MAIN (Dental excellence),3219-191,Pour résines prothétiques et orthodontiqueCaractéristiques techniques :• Conditionnement de vente : coffret de 6 pointes assorties.,39.9,39.9,,,,
https://www.megadental.fr/poliren-n01-pate-a-polir-pot-45g-tehnoden-988-8252.html,tehnodent,29423,POLIREN N01 PATE A POLIR POT 45G 01401045 TEHNODEN,0474-100,"Pâte
de polissage abrasiveAvantages :• Application et retrait faciles• Ramollit et élimine la plaque et le tartre sans endommager l'émail• Bonne élimination dans les accès difficiles et fissures• Traitement haute qualité• Idéale avant restauration ou blanchiment• Aide à la prévention des caries• Idéale sur les composites et verres ionomères• Effet de brillanceCaractéristiques Techniques :• Existe en seringue de 8 g ou pot de 45 g• Présentation de la marque TehnoDent : • Goût frais et agréable",29,29,,,,
https://www.megadental.fr/polissoir-104-260-1-komet-951-0006.html,komet,39525,POLISSOIR 104 260 (1) (KOMET),2228-173,,103.99,103.99,,,,
https://www.megadental.fr/polissoir-94003m-104-260-1-komet-951-4755.html,komet,40262,POLISSOIR 94003M 104 260 (1)  (KOMET),6977-173,,104.44,104.44,,,,
https://www.megadental.fr/polissoirs-94000f-104-030-10-komet-954-0204.html,komet,40267,Polissoirs 94000F 104 030 (10) (KOMET),2426-176,Polissoir pour couronnes et bridges et mise en forme des obturationsCaractéristiques techniques:• Polissoir céramique avec particules de diamant incrustées• À utiliser sous spray,159.08,159.08,,,,
https://www.megadental.fr/polissoirs-9608-314-030-10-komet-951-7185.html,komet,40269,Polissoirs 9608 314 030 (10) (KOMET),9307-173,Polissoirs pour Mise en forme des obturationsCaractéristiques techniques:• Polissoirs à haut rendement pour le polissage des amalgames  des alliages métalliques précieux et non-précieux • À utiliser sous spray,43.49,43.49,,,,
https://www.megadental.fr/pompe-15ml-mediflash-955-3025.html,mediflash,32187,POMPE 15ML MEDIFLASH,5247-177,,6.5,6.5,,,,
https://www.megadental.fr/pompe-bidon-5l-bain-de-bouche-cyber-988-0677.html,cybertech,4722,POMPE BIDON 5L BAIN DE BOUCHE   CYBER,2899-100,Solution prête À  l'emploi sans alcool ni chlorexidine.Composé de chlorure de benzalkonium (0.1 %) et fluorure de sodium (0.05 %).Procure haleine fraîche et préserve durablement l'hygiène et la santé bucco-dentaires.DM Classe IIB.,9.9,9.9,,,,
https://www.megadental.fr/pompe-gene-vapeur-dac-universal-60-80-381-sirona-926-0240.html,dentsply-sirona,27798,POMPE GENE VAPEUR DAC UNIVERSAL   60-80-381 SIRONA,2462-148,,68.99,68.99,,,,
https://www.megadental.fr/pompe-pour-dentasept-5-litres---profection-952-2186.html,profection,29831,POMPE POUR DENTASEPT 5 LITRES           PROFECTION,4308-174,,9.9,9.9,,,,
https://www.megadental.fr/pompe-pour-flacon-1-5ml-----profection-952-2187.html,profection,29832,POMPE POUR FLACON 1.5ML                 PROFECTION,4309-174,Pompe pour flacon de contenance 1.5 L.,7.9,7.9,,,,
https://www.megadental.fr/pompes-a-salive-evac-cybertech-bleu-transparent-lot-de-100-900-8272.html,cybertech,673,Pompes à salive  Evac CYBERTECH - Bleu transparent - Lot de 100,0494-122,Pompes à salive transparentes à embout fixe  Sans phtalate.Longueur 15 cm.Présentation de la marque Cybertech : ,3.7,3.7,,,,
https://www.megadental.fr/ponce-ultra-fine-seau-de-10-kg-16085-windent-890-1375.html,windent,21203,PONCE ULTRA-FINE - SEAU DE 10 KG  16085    WINDENT,3597-012,,42.65,42.65,,,,
https://www.megadental.fr/porcelain-fix-cybertech-900-6203.html,cybertech,40039,Porcelain Fix CYBERTECH,8425-122,,27,27,,,,
https://www.megadental.fr/porcelain-prep-kit-pulpdent-880-0517.html,pulpdent,4414,PORCELAIN PREP KIT (PULPDENT),2739-002,,74.05,74.05,,,,
https://www.megadental.fr/porcelain-repair-ultradent-892-7090.html,ultradent-,15722,PORCELAIN REPAIR (ULTRADENT),9212-014,,158.95,169,,,,
https://www.megadental.fr/porte-aiguille-mathieu--dental-excellence-979-4418.html,dental-excellence,12232,PORTE AIGUILLE  MATHIEU      (Dental excellence),6630-191,Porte-aiguille Mathieu Dental Excellence en acier inoxydable.Avantages :• Finition garantie• Système autobloquant• Porte-aiguille haute performanceDM Classe I.,25.6,25.6,,,,
https://www.megadental.fr/porte-aiguille-de-mathieu-14cm--cybertech-900-3448.html,cybertech,10681,PORTE AIGUILLE DE MATHIEU 14CM     CYBERTECH,5660-122,,21,21,,,,
https://www.megadental.fr/porte-dechet-jetable-50-877-1165.html,svenska-dentorama,5536,PORTE DECHET JETABLE (50),3387-099,Le lot de 50 pots,11.85,11.85,,,,
https://www.megadental.fr/porte-electrode-bistouri-ref-f00476--satelec-888-2357.html,acteon-satelec-,28299,PORTE ELECTRODE BISTOURI REF F00476        SATELEC,4579-000,,294.57,294.57,,,,
https://www.megadental.fr/porte-empreinte-autoclavable-borderlock-coffret-952-2123.html,clan,40484,Porte Empreinte Autoclavable Borderlock Coffret,4345-174,"Avantages:• Ajustement identique aux porte empreintes métalliques Schreinemakers • Résistance à la  corrosion • longue durée de vie • Prix avantageuxCaractéristiques techniques:• Autoclavables• Conditionnement de vente:    Set –
10 plateaux édentés (supérieur et inférieur):    - 5
plateaux inférieurs nr. 21-25    - 5
plateaux supérieurs nr. 31-35    - Diviseur
et jauge ",221.99,221.99,,,,
https://www.megadental.fr/porte-gobelet-sirona-tray---29-79-664-sirona-920-4300.html,dentsply-sirona,28576,PORTE GOBELET SIRONA TRAY         29-79-664 SIRONA,6522-142,,17.49,17.49,,,,
https://www.megadental.fr/porte-pinceaux-1-9002851-cybertech-900-2851.html,cybertech,6800,PORTE PINCEAUX (1) 9002851 CYBERTECH,4073-122,,1.1,1.1,,,,
https://www.megadental.fr/porte-pinceaux-la-piece----dental-excellence-979-0355.html,dental-excellence,38203,PORTE PINCEAUX LA PIECE             (Dental excellence),2577-191,Sachets de 100 pinceaux à usage unique pour tous types d'applications.,1.2,1.2,,,,
https://www.megadental.fr/porte-plateau-optimise-tecnogaz-897-4376.html,tecnogaz,33069,Porte plateau optimise (TECNOGAZ),6598-019,,450,450,,,,
https://www.megadental.fr/porte-gobelet-a-clipser-gris-20z436i---zirc-952-0706.html,zirc,24445,PORTE-GOBELET A CLIPSER GRIS 20Z436I          ZIRC,2928-174,Porte-Gobelet à clipse  compatibles avec tous les gobelets standard  stérilisable et protection antimicrobienne.Dimensions 7 9 x 6 4 x 2 5 cm.,15.95,15.95,,,,
https://www.megadental.fr/porte-rouleaux-pour-adultes-no28-10028001-2-meba-801-8500.html,meba,22707,PORTE-ROULEAUX POUR ADULTES NO28 10028001 (2) MEBA,0722-023,Permet de positionner les rouleaux de coton à l'endroit souhaité. En acierinoxydable. Pratique pour les patients difficiles. ,85.8,85.8,,,,
https://www.megadental.fr/positionneur-fil-ortho-manche-7-bleu--hu-friedy-954-4026.html,hu-friedy,11579,POSITIONNEUR FIL ORTHO MANCHE 7 BLEU     HU-FRIEDY,6248-176,Instrumentation de très haute qualité.Finition main. Acier inoxydable.Dispositif médical de classe I.Utilisation : se référer À  la notice.,70.2,70.2,,,,
https://www.megadental.fr/positionneur-pour-elastiques-multicolores-950-7052.html,ortho-technology,15860,POSITIONNEUR POUR ELASTIQUES MULTICOLORES,9274-172,Idéal pour mettre en place ou retirer les élastiquesCaractéristiques techniques :• Conditionnement de vente : par sachet de 100• Couleurs assorties• Code article fournisseur : 500-307,21,21,,,,
https://www.megadental.fr/poster-hygiene-sur-le-brossage-950-6876.html,,14462,POSTER HYGIENE SUR LE BROSSAGE,8098-172,Pour expliquer l'importance d'une bonne hygiene buco-dentaire.Poster plastifié. Dimension 64 cm x 45 cm ,24,24,,,,
https://www.megadental.fr/poubelle-50l-b1-1-563000-----tork-952-0133.html,tork,3446,POUBELLE 50L B1 (1) 563000                    TORK,2355-174, Le système de poubelle Tork peut être posé à même le sol ou être fixé au mur.Le couvercle optionnel assure une image hygiénique.Propriétés:-Poubelle pratique et hygiénique-Fixation murale possible pour facilité nettoyage au sol-Enlèvement des déchets facilité par ouverture complète à l'avant,97.85,97.85,,,,
https://www.megadental.fr/poudre-charbon-actif-pour-aquadist-12-euronda-891-6721.html,euronda,20198,POUDRE CHARBON ACTIF POUR AQUADIST (12)    EURONDA,8943-013,,28.94,28.94,,,,
https://www.megadental.fr/poudre-esthetic-teinte-a3-universal-3g-sun-medical-896-3305.html,sun-medical,38660,Poudre Esthetic Teinte A3 Universal 3g (SUN MEDICAL),5527-018,Poudre polymère UniversalAvantages :• Facile à utiliser pour la technique du pinceau et la technique du mélange• Poudres Universal allonge le temps de travail • Élimination plus facile des excès Caractéristiques Techniques :• Quantité : 3g• Teinte : A3• DM Classe IIA,70.5,70.5,,,,
https://www.megadental.fr/pousse-ligature-954-4025.html,hu-friedy,11578,POUSSE LIGATURE,6247-176,Instrumentation de très haute qualité.Finition main. Acier inoxydable.,70.2,70.2,,,,
https://www.megadental.fr/pousse-ligature-954-4027.html,hu-friedy,11580,POUSSE LIGATURE,6249-176,Instrumentation de très haute qualité.Finition main. Acier inoxydable.Dispositif médical de classe I.Utilisation : se référer À  la notice.,61,61,,,,
https://www.megadental.fr/precelle-perry-n02-13cm-mors-strie-prodont-952-2294.html,prodont-holliger,29967,Précelle Perry N02 13cm Mors Strie (PRODONT),4416-174,,17.85,17.85,,,,
https://www.megadental.fr/precelles-adson-951-5538.html,prodont-holliger,13980,PRÉCELLES ADSON,7750-173,Pour saisir et maintenir les lambeaux de tissus mous pendant la suture. ,18.9,18.9,,,,
https://www.megadental.fr/precelles-chirurgicales-950-7405.html,hu-friedy,16425,PRÉCELLES CHIRURGICALES,9627-172,Précelle chirurgicale anatomique gaufrée en Perma-Sharp.Précelle chirurgicale dentelée en Perma-Sharp.Précelle chirurgicale anatomique gaufréeen Perma-Sharp.Précelle chirurgicale 4x5.Dispositif médical de classe I.Utilisation se référer à la notice.,182.4,182.4,,,,
https://www.megadental.fr/precelle-317-mors-lisses---dp317-hu-friedy-896-0175.html,hu-friedy,27377,PRECELLE #317 MORS LISSES          DP317 HU-FRIEDY,2397-018,,69.1,69.1,,,,
https://www.megadental.fr/precelle-a-souder-coudee---4513-00-prodont-878-7532.html,prodont-holliger,22261,PRECELLE A SOUDER COUDEE           4513-00 PRODONT,9754-090,,49.9,49.9,,,,
https://www.megadental.fr/precelle-a-souder-droite---4510-00-prodont-878-7530.html,prodont-holliger,22723,PRECELLE A SOUDER DROITE           4510-00 PRODONT,9752-090,,25.5,25.5,,,,
